Subject age	Gender	Race	State	Method of death	Disposition	Date of Death	Year	Col 9
48.	Male	African-American/Black	LA	Gunshot	Pending Investigation	April 15, 2014	2014	
40.	Male	European-American/White	TX	Beaten	Pending Investigation	April 16, 2014	2014	
29.	Male	Unknown race	DE	Gunshot	Unreported	June 25, 2014	2014	
49.	Female	Unknown race	NV	Gunshot	Unreported	June 25, 2014	2014	
29.	Male	Unknown race	CA	Gunshot	Unreported	June 25, 2014	2014	
45.	Male	African-American/Black	CA	Gunshot	Unreported	June 25, 2014	2014	
23.	Male	African-American/Black	MO	Gunshot	Unreported	April 16, 2014	2014	
49.	Male	European-American/White	MS	Gunshot	Justified	April 16, 2014	2014	
52.	Male	Unknown race	MO	Gunshot	Unreported	April 16, 2014	2014	
50.	Male	European-American/White	TX	Gunshot	Pending Investigation	June 26, 2014	2014	
56.	Male	European-American/White	MA	Tasered	Pending investigation	June 26, 2014	2014	
34.	Male	Unknown race	MA	Gunshot	Unreported	June 26, 2014	2014	
33.	Male	Unknown race	TX	Gunshot	Unreported	June 26, 2014	2014	
40.	Male	African-American/Black	CA	Gunshot	Pending Investigation	June 27, 2014	2014	
32.	Male	European-American/White	WA	Gunshot	Justified	June 27, 2014	2014	
56.	Male	European-American/White	VA	Gunshot	Unreported	June 27, 2014	2014	
35.	Male	African-American/Black	TX	Gunshot	Unreported	June 27, 2014	2014	
27.	Male	Hispanic/Latino	NY	Gunshot	Pending Investigation	June 27, 2014	2014	
37.	Male	European-American/White	CA	Medical emergency	Unreported	June 28, 2014	2014	
44.	Male	Unknown race	NJ	Gunshot	Unreported	June 29, 2014	2014	
24.	Male	African-American/Black	FL	Vehicle	Unreported	June 29, 2014	2014	
43.	Male	Unknown race	WA	Gunshot	Unreported	June 29, 2014	2014	
25.	Male	Unknown race	IA	Gunshot	Unreported	April 17, 2014	2014	
35.		Unknown race	AZ	Gunshot	Unreported	April 17, 2014	2014	
57.	Male	Unknown race	TX	Gunshot	Unreported	April 17, 2014	2014	
18	Female	Hispanic/Latino	CA	Weapon	Unknown	June 3, 2014	2014	
42.	Female	European-American/White	IN	Gunshot	Unreported	April 17, 2014	2014	
23.	Male	Hispanic/Latino	WA	Gunshot	Justified	June 30, 2014	2014	
19.	Male	Hispanic/Latino	CA	Gunshot	Unreported	April 18, 2014	2014	
28	Male	African-American/Black	FL	Weapon	Justified	June 4, 2014	2014	
56.	Male	European-American/White	KS	Gunshot	Unreported	June 4, 2014	2014	
72.	Male	African-American/Black	VA	Gunshot	Justified	June 4, 2014	2014	
35.	Male	European-American/White	UT	Gunshot	Unreported	June 4, 2014	2014	
35.	Male	European-American/White	SD	Gunshot	Unreported	June 4, 2014	2014	
26.	Male	African-American/Black	FL	Gunshot	Unreported	June 5, 2014	2014	
53.	Male	Unknown race	CA	Gunshot	Unreported	June 5, 2014	2014	
26.	Male	African-American/Black	FL	Gunshot	Pending investigation	June 5, 2014	2014	
53.	Male	European-American/White	CA	Gunshot	Unreported	June 5, 2014	2014	
50.	Male	Hispanic/Latino	CA	Gunshot	Unreported	April 19, 2014	2014	
18.	Female	Unknown race	OK	Gunshot	Unreported	April 19, 2014	2014	
48.	Male	European-American/White	GA	Gunshot	Justified	June 6, 2014	2014	
35.	Male	African-American/Black	VA	Gunshot	Unreported	June 6, 2014	2014	
50.	Male	European-American/White	CO	Gunshot	Pending investigation	June 6, 2014	2014	
25.	Male	European-American/White	PA	Gunshot	Justified	June 6, 2014	2014	
28	Male	European-American/White	ID	Gunshot	Unknown	June 6, 2014	2014	
34.	Male	Unknown race	AZ	Tasered	Unreported	June 7, 2014	2014	
31.	Male	African-American/Black	TN	Gunshot	Unreported	June 7, 2014	2014	
22.	Male	African-American/Black	GA	Gunshot	Unreported	April 2, 2014	2014	
28.	Male	European-American/White	FL	Gunshot	Unreported	April 2, 2014	2014	
16.	Male	Hispanic/Latino	NM	Gunshot	Justified	June 8, 2014	2014	
29.	Male	African-American/Black	MS	Gunshot	Unreported	June 8, 2014	2014	
31.	Male	European-American/White	NV	Gunshot	Justified	June 8, 2014	2014	
48.	Male	European-American/White	NE	Gunshot	Unknown	June 9, 2014	2014	
48.	Male	African-American/Black	AL	Gunshot	Unreported	June 9, 2014	2014	
24.	Male	European-American/White	NM	Gunshot	Pending Investigation	June 9, 2014	2014	
43.	Male	European-American/White	OK	Gunshot	Unreported	June 9, 2014	2014	
50.	Female	Hispanic/Latino	IL	Gunshot	Pending investigation	April 20, 2014	2014	
	Male	Unknown race	TX	Stabbed/Taser	Unreported	March 1, 2014	2014	
21.	Male	Unknown race	MO	Gunshot	Unreported	March 1, 2014	2014	
20.	Male	European-American/White	TX	Gunshot	Unreported	April 20, 2014	2014	
30.	Male	Unknown race	TX	Gunshot	Unreported	April 20, 2014	2014	
25.	Male	Hispanic/Latino	AZ	Gunshot	Unreported	March 10, 2014	2014	
35.	Male	Unknown race	NH	Gunshot	Justified	March 10, 2014	2014	
23.	Male	European-American/White	KS	Gunshot	Unreported	March 10, 2014	2014	
47.	Male	European-American/White	MO	Gunshot	Justified	March 10, 2014	2014	
30.	Male	Unknown race	MI	Gunshot	Unreported	March 10, 2014	2014	
38.	Male		NV	Gunshot	Unreported	March 10, 2014	2014	
	Male	Unknown race	FL	Gunshot	Justified	March 11, 2014	2014	
53.	Male	European-American/White	KY	Gunshot	Justified	March 11, 2014	2014	
49.	Male	European-American/White	OR	Gunshot	Justified	March 12, 2014	2014	
38.	Male	European-American/White	NC	Gunshot	Unreported	March 12, 2014	2014	
26.	Male	Unknown race	AZ	Gunshot	Unreported	March 13, 2014	2014	
60.	Male	Unknown race	CA	Gunshot	Unreported	March 13, 2014	2014	
30.	Male	European-American/White	TX	Gunshot	Unreported	April 21, 2014	2014	
36.	Male	European-American/White	WA	Gunshot	Unreported	March 14, 2014	2014	
60.	Male	European-American/White	FL	Gunshot	Justified	March 14, 2014	2014	
29.	Male	African-American/Black	PA	Gunshot	Justified	April 21, 2014	2014	
25.	Male	Pacific Islander	UT	Gunshot	Pending investigation	April 21, 2014	2014	
56.	Male	European-American/White	OH	Gunshot	Justified	April 21, 2014	2014	
58.	Male	European-American/White	CA	Gunshot	Unreported	April 21, 2014	2014	
19	Female	European-American/White	NM	Gunshot	Pending investigation	April 21, 2014	2014	
47.	Male	African-American/Black	OK	Gunshot	Justified	March 16, 2014	2014	
50.	Male	Unknown race	NV	Gunshot	Unreported	March 16, 2014	2014	
51.	Male	Unknown race	FL	Gunshot	Unreported	March 16, 2014	2014	
38	Male	Unknown race	NM	Gunshot	Unknown	March 16, 2014	2014	
28.	Male	European-American/White	OH	Gunshot	Under investigation	March 16, 2014	2014	
52.	Male	Unknown race	GA	Gunshot	Justified	March 17, 2014	2014	
26.	Male	African-American/Black	TX	Gunshot	Unreported	March 17, 2014	2014	
29.	Male	Unknown race	NY	Gunshot	Unreported	March 17, 2014	2014	
32.	Male	African-American/Black	MD	Gunshot	Unreported	March 18, 2014	2014	
19.	Male	Unknown race	DC	Gunshot	Unreported	March 18, 2014	2014	
26.	Male	European-American/White	AZ	Gunshot	Other	March 18, 2014	2014	
21.	Male	Unknown race	MD	Gunshot	Unreported	March 18, 2014	2014	
34.	Male	Asian	CA	Gunshot	Justified	March 19, 2014	2014	
50.	Male	European-American/White	CO	Gunshot	Suicide	March 19, 2014	2014	
41.	Male	Unknown race	CA	Gunshot	Unreported	March 2, 2014	2014	
22.	Female	Hispanic/Latino	CA	Gunshot	Unreported	March 2, 2014	2014	
26.	Male	European-American/White	TX	Gunshot	Unreported	April 22, 2014	2014	
30.	Male	European-American/White	NE	Gunshot	Justified	March 20, 2014	2014	
21.	Male	European-American/White	CA	Gunshot	Justified	March 20, 2014	2014	
40.	Male	Hispanic/Latino	CA	Gunshot	Unreported	March 20, 2014	2014	
42.	Male	Hispanic/Latino	CA	Gunshot	Justified	March 20, 2014	2014	
29.	Male	African-American/Black	MD	Gunshot	Pending investigation	March 21, 2014	2014	
21.	Male	Unknown race	FL	Gunshot	Pending investigation	March 21, 2014	2014	
51.	Male	African-American/Black	TN	Gunshot	Unreported	March 21, 2014	2014	
45.	Male	Unknown race	NY	Fell from a height	Pending investigation	March 21, 2014	2014	
28.	Male	Hispanic/Latino	CA	Gunshot	Unreported	March 21, 2014	2014	
53.	Male	European-American/White	AL	Gunshot	Unreported	April 22, 2014	2014	
25.	Male	European-American/White	WA	Gunshot	Justified	March 22, 2014	2014	
18.	Male	African-American/Black	RI	Gunshot	Unreported	March 22, 2014	2014	
25.	Male	Unknown race	CA	Gunshot	Unreported	March 23, 2014	2014	
73.	Male	European-American/White	OK	Gunshot	Unreported	March 23, 2014	2014	
27.	Male	European-American/White	CA	Gunshot	Unreported	March 24, 2014	2014	
27.	Male	African-American/Black	OK	Gunshot	Justified	March 25, 2014	2014	
42.	Male	European-American/White	TX	Gunshot	Unknown	March 25, 2014	2014	
20.	Male	African-American/Black	NC	Gunshot	Pending investigation	March 25, 2014	2014	
65.	Male	European-American/White	OH	Gunshot	Justified	March 25, 2014	2014	
41.	Male	European-American/White	WA	Gunshot	Justified	March 25, 2014	2014	
47.	Female	Asian	NC	Gunshot	Justified	March 25, 2014	2014	
30	Male	African-American/Black	NM	Gunshot	Unknown	March 25, 2014	2014	
30.	Male	European-American/White	WA	Gunshot	Unreported	March 26, 2014	2014	
41.	Male	Unknown race	CA	Gunshot	Justified	March 26, 2014	2014	
55.	Male	Unknown race	NC	Gunshot	Pending investigation	April 23, 2014	2014	
26.	Male	Hispanic/Latino	AZ	Gunshot	Unreported	April 23, 2014	2014	
27.	Male	Unknown race	NJ	Gunshot	Unreported	March 27, 2014	2014	
19.	Male	Unknown race	TX	Gunshot	Justified	March 27, 2014	2014	
43.	Male	European-American/White	OK	Gunshot	Unreported	March 27, 2014	2014	
58.	Male	Unknown race	TX	Gunshot	Unreported	March 27, 2014	2014	
53.	Male	Unknown race	AR		Justified	April 23, 2014	2014	
25.	Male	Unknown race	CA	Gunshot	Unreported	March 28, 2014	2014	
35.	Male	Unknown race	UT	Gunshot	Justified	March 28, 2014	2014	
35.	Male	African-American/Black	NC	Gunshot	Unreported	March 28, 2014	2014	
25.	Male	African-American/Black	KY	Gunshot	Unreported	March 28, 2014	2014	
40.	Male	Unknown race	NC	Gunshot	Unreported	March 28, 2014	2014	
20.	Male	African-American/Black	IL	Gunshot	Unreported	March 29, 2014	2014	
28.	Male	European-American/White	FL	Gunshot	justified	March 3, 2014	2014	
28.	Male	European-American/White	AZ	Gunshot	Justified	March 3, 2014	2014	
19.	Male	Native American/Alaskan	MT	Gunshot	Unreported	March 3, 2014	2014	
55.	Female	European-American/White	SC	Gunshot	Unreported	April 24, 2014	2014	
20.	Male	African-American/Black	GA	Gunshot	Unreported	March 30, 2014	2014	
20.	Male	African-American/Black	MS	Gunshot	Unreported	April 25, 2014	2014	
63.	Male	European-American/White	AZ	Vehicle	Unreported	March 31, 2014	2014	
74.	Female	Unknown race	GA	Gunshot	Unreported	March 31, 2014	2014	
41.	Male	African-American/Black	FL	Gunshot	Unreported	March 4, 2014	2014	
20.	Male	Unknown race	FL	Gunshot	Unreported	March 4, 2014	2014	
24.	Female	Unknown race	SC	Gunshot	Unreported	March 4, 2014	2014	
67.	Male	Hispanic-Latino	MD	Medical Emergency	Unreported	March 4, 2014	2014	
44.	Male	European-American/White	MI	Gunshot	Pending investigation	March 4, 2014	2014	
86.	Male	African-American/Black	IL	Gunshot	Unreported	April 25, 2014	2014	
42.	Male	Hispanic/Latino	CA	Gunshot	Unreported	April 25, 2014	2014	
27.	Male	European-American/White	IN	Gunshot	Unknown	March 5, 2014	2014	
52.	Male	African-American/Black	AK	Gunshot	Pending investigation	March 5, 2014	2014	
50.	Male	European-American/White	MO	Gunshot	Justified	March 5, 2014	2014	
23.	Male	Hispanic/Latino	FL	Gunshot	Pending investigation	March 5, 2014	2014	
23.	Male	Hispanic/Latino	CO	Gunshot	Justified	March 5, 2014	2014	
97.	Female	European-American/White	FL	Vehicle	Unreported	March 5, 2014	2014	
47.	Male	European-American/White	MT	Gunshot	Unreported	March 6, 2014	2014	
28.	Male	Unknown race	OK	Gunshot	Justified	March 6, 2014	2014	
	Male		TX	Gunshot	Unreported	March 6, 2014	2014	
55.	Male	European-American/White	TN	Gunshot	Unreported	March 6, 2014	2014	
19.	Female	European-American/White	KY	Gunshot	Justified	April 26, 2014	2014	
19.	Female	European-American/White	KY	Gunshot	Unreported	April 26, 2014	2014	
27.	Female	Unknown race	CA	Gunshot	Justified	April 26, 2014	2014	
48.	Female		CA	Gunshot	Unreported	March 7, 2014	2014	
34.	Female	European-American/White	PA	Gunshot	Accidental	March 7, 2014	2014	
19.	Female	European-American/White	KY	Gunshot	Unreported	April 26, 2014	2014	
21.	Male	African-American/Black	AL	Gunshot	Justified	March 8, 2014	2014	
50.	Male		CA	Gunshot	Unreported	March 8, 2014	2014	
45.	Male	European-American/White	AZ	Gunshot	Unreported	March 8, 2014	2014	
22.	Male	African-American/Black	LA	Gunshot	Unknown	March 9, 2014	2014	
40.	Male	Asian	IL	Gunshot	Unreported	March 9, 2014	2014	
31.	Male		FL	Gunshot	Unreported	March 9, 2014	2014	
15.	Male	Hispanic/Latino	TX	Gunshot	Justified	March 9, 2014	2014	
60.	Male		GA	Gunshot	Justified	March 9, 2014	2014	
52.	Male	European-American/White	AK	Gunshot	Justified	March 9, 2014	2014	
50.	Male	Unknown race	WI	Gunshot	Justified	May 1, 2014	2014	
59.	Male	European-American/White, Hispanic/Latino	CA	Gunshot	Pending investigation	May 10, 2014	2014	
32.	Male	African-American/Black	AL	Gunshot	Pending Investigation	May 10, 2014	2014	
50.	Male	European-American/White	KY	Gunshot	Unreported	May 10, 2014	2014	
36.	Male	Unknown race	WV	Gunshot	Unreported	May 10, 2014	2014	
37.	Male	Unknown race	IL	Gunshot	Unreported	May 11, 2014	2014	
44.	Male	European-American/White	WA	Bludgeoned with Instrument	Justified	May 11, 2014	2014	
32.	Male	African-American/Black	CA	Bludgeoned with Instrument	Unreported	May 11, 2014	2014	
32.	Male	African-American/Black	CA	Beaten	Unreported	May 11, 2014	2014	
25.	Male	Hispanic/Latino	AZ	Gunshot	Unreported	May 11, 2014	2014	
21.	Male	African-American/Black	CA	Gunshot	Unreported	May 12, 2014	2014	
39.	Male	European-American/White	AL	Gunshot	Unreported	May 12, 2014	2014	
69.	Female	European-American/White	PA	Vehicle	Pending investigation	May 12, 2014	2014	
39.	Male	African-American/Black	FL	Gunshot	Justified	May 12, 2014	2014	
36.	Male	European-American/White	CA	Gunshot	Unreported	April 27, 2014	2014	
31	Male	Unknown race	KY	Gunshot	Unknown	April 27, 2014	2014	
50.	Female	European-American/White	MO	Gunshot	Justified	May 13, 2014	2014	
41.	Male	European-American/White	FL	Gunshot	Unreported	May 13, 2014	2014	
32.	Male	African-American/Black	MD	Gunshot	Unreported	May 13, 2014	2014	
22.	Male	Hispanic/Latino	TX	Gunshot	Unreported	May 14, 2014	2014	
53.	Male	European-American/White	CA	Gunshot	Justified	April 28, 2014	2014	
43.	Male	European-American/White	FL	Gunshot	Unreported	May 15, 2014	2014	
29.	Male	Unknown race	MA	Gunshot	Unreported	May 15, 2014	2014	
57.	Female	Unknown race	CA	Gunshot	Pending investigation	May 15, 2014	2014	
55.	Male	European-American/White	OR	Gunshot	Justified	April 28, 2014	2014	
25.	Male	Unknown race	GA	Vehicle	Unreported	May 16, 2014	2014	
21.	Male	Unknown race	GA	Vehicle	Unreported	May 16, 2014	2014	
38.	Male	European-American/White	KY	Gunshot	Pending Investigation	May 16, 2014	2014	
47.	Male	Unknown race	LA	Gunshot	Pending Investigation	May 16, 2014	2014	
36.	Male	European-American/White	FL	Gunshot	Unreported	May 16, 2014	2014	
24.	Male	Unknown race	KS	Gunshot	Pending Investigation	May 16, 2014	2014	
45.	Male	Unknown race	NY	Gunshot	Under investigation	May 16, 2014	2014	
30.	Male	European-American/White	WI	Gunshot	Unreported	May 17, 2014	2014	
34.	Male	Hispanic/Latino	CA	Gunshot	Pending Investigation	May 17, 2014	2014	
21.	Male	Unknown race	AK	Gunshot	Unreported	May 18, 2014	2014	
47.	Male	Unknown race	VA	Gunshot	Pending investigation	May 18, 2014	2014	
26.	Female	European-American/White	WI	Gunshot	Unreported	May 18, 2014	2014	
44.	Female	Unknown race	TX	Gunshot	Unreported	May 18, 2014	2014	
39.	Male	Unknown race	NY	Gunshot	Unreported	May 18, 2014	2014	
24.	Male	Unknown race	CA	Gunshot	Unreported	May 18, 2014	2014	
	Male	Unknown race	MI	Gunshot	Unreported	April 29, 2014	2014	
37.	Male	European-American/White	WA	Gunshot	Under Investigation	April 29, 2014	2014	
26.	Male	Hispanic/Latino	CA	Gunshot	Pending Investigation	April 29, 2014	2014	
41.	Male	Unknown race	NC	Gunshot	Unreported	May 19, 2014	2014	
37.	Male	Hispanic/Latino	MD	Gunshot	Unreported	May 19, 2014	2014	
	Male	Unknown race	MS	Gunshot	Pending Investigation	May 19, 2014	2014	
39.	Male	African-American/Black	NY	Gunshot	Unreported	May 19, 2014	2014	
46.	Male	Unknown race	NV	Gunshot	Unreported	April 29, 2014	2014	
29.	Male	Unknown race	FL	Gunshot	Unreported	May 2, 2014	2014	
39.	Male	African-American/Black	MI	Gunshot	Justified	May 2, 2014	2014	
33.	Male	African-American/Black	WI	Gunshot	Justified	May 2, 2014	2014	
34.	Male	European-American/White	MS	Gunshot	Unreported	April 29, 2014	2014	
27.	Female	European-American/White	MS	Gunshot	Unreported	April 29, 2014	2014	
44.	Male	Hispanic/Latino	CA	Gunshot	Pending Investigation	May 20, 2014	2014	
26.	Male	Hispanic/Latino	CA	Gunshot	Unreported	May 20, 2014	2014	
27.	Female	Unknown race	TX	Gunshot	Unreported	May 20, 2014	2014	
22.	Male	African-American/Black	NC	Gunshot	Justified	April 29, 2014	2014	
26.	Male	European-American/White	WA	Gunshot	Unreported	April 3, 2014	2014	
45.	Male	African-American/Black	TN	Medical emergency	Unreported	April 3, 2014	2014	
41.	Male	European-American/White	TN	Gunshot	Unreported	April 3, 2014	2014	
20.	Male	African-American/Black	FL	Gunshot	Pending Investigation	May 21, 2014	2014	
22.	Male	European-American/White	OK	Gunshot	Justified	May 21, 2014	2014	
31.	Male	Hispanic/Latino	CO	Gunshot	Justified	May 21, 2014	2014	
28.	Male	European-American/White	AZ	Gunshot	Pending Investigation	May 21, 2014	2014	
34.	Male	European-American/White	GA	Gunshot	Justified	May 22, 2014	2014	
44.	Male	African-American/Black	KS	Medical emergency	Pending Investigation	May 22, 2014	2014	
37	Male	Hispanic/Latino	NM	Gunshot	Unknown	May 22, 2014	2014	
42.	Male	Unknown race	CA	Gunshot	Pending Investigation	May 23, 2014	2014	
17.	Male	Unknown race	VA	Gunshot	Justified	May 24, 2014	2014	
62.	Male	African-American/Black	IL	Gunshot	Unreported	May 24, 2014	2014	
54.	Male	Hispanic/Latino	CA	Fall to death	Unreported	May 24, 2014	2014	
27.	Male	African-American/Black	NY	Gunshot	Unreported	May 24, 2014	2014	
59.	Male	European-American/White	MO	Gunshot	Pending investigation	May 24, 2014	2014	
49.	Male	Unknown race	CA	Gunshot	Unreported	May 24, 2014	2014	
